********************************************************************************
product = Open Liberty 23.0.0.4 (wlp-1.0.76.cl230420230418-0035)
wlp.install.dir = /home/ayman/Desktop/jsf001/jsf001/target/liberty/wlp/
java.home = /usr/lib/jvm/java-11-openjdk-amd64
java.version = 11.0.18
java.runtime = OpenJDK Runtime Environment (11.0.18+10-post-Ubuntu-0ubuntu122.04)
os = Linux (5.19.0-41-generic; amd64) (en_US)
process = 13203@ayman-HP-EliteBook-840-G3
Classpath = /home/ayman/Desktop/jsf001/jsf001/target/liberty/wlp/bin/tools/ws-server.jar
Java Library path = /u01/app/oracle/product/11.2.0/xe/lib:/u01/app/oracle/product/11.2.0/xe/lib::/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
********************************************************************************
[5/17/23, 23:05:52:945 WEST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server jsf001Server has been launched.
[5/17/23, 23:06:05:678 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_PREDICATE' found.
[5/17/23, 23:06:05:680 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEFAULT_WINDOW_MODE' found, using default value 'url'.
[5/17/23, 23:06:05:681 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WEBSOCKET_MAX_IDLE_TIMEOUT' found, using default value '300000'.
[5/17/23, 23:06:05:681 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_WEBSOCKET_SESSION_TOKEN' found, using default value 'secureRandom'.
[5/17/23, 23:06:05:681 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-error.xml'.
[5/17/23, 23:06:05:681 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEBUG_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-debug.xml'.
[5/17/23, 23:06:05:682 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_HANDLING' found, using default value 'false, on Development Project stage: true'.
[5/17/23, 23:06:05:682 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOCOMPLETE_OFF_VIEW_STATE' found, using default value 'true'.
[5/17/23, 23:06:05:682 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_MULTIPLE_JS_FILES_FOR_JSF_UNCOMPRESSED_JS' found, using default value 'false'.
[5/17/23, 23:06:05:682 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSF_JS_MODE' found, using default value 'normal'.
[5/17/23, 23:06:05:682 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.TEMPORAL_RESOURCEHANDLER_CACHE_ENABLED' found, using default value 'false'.
[5/17/23, 23:06:05:682 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERVICE_PROVIDER_FINDER' found.
[5/17/23, 23:06:05:682 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.spi.InjectionProvider' found.
[5/17/23, 23:06:05:683 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.DISABLE_FACELET_JSF_VIEWHANDLER' found, using default value 'false'.
[5/17/23, 23:06:05:683 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECK_ID_PRODUCTION_MODE' found, using default value 'auto'.
[5/17/23, 23:06:05:683 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.BUFFER_SIZE' found.
[5/17/23, 23:06:05:683 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.REFRESH_PERIOD' found, using default value '-1'.
[5/17/23, 23:06:05:683 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'jakarta.faces.FACELETS_RESOURCE_RESOLVER' found.
[5/17/23, 23:06:05:683 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.RESOURCE_RESOLVER' found.
[5/17/23, 23:06:05:684 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MARK_INITIAL_STATE_WHEN_APPLY_BUILD_VIEW' found, using default value 'false'.
[5/17/23, 23:06:05:684 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.DECORATORS' found.
[5/17/23, 23:06:05:684 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.SKIP_COMMENTS' found.
[5/17/23, 23:06:05:684 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WRAP_TAG_EXCEPTIONS_AS_CONTEXT_AWARE' found, using default value 'true'.
[5/17/23, 23:06:05:684 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CACHE_EL_EXPRESSIONS' found, using default value 'noCache'.
[5/17/23, 23:06:05:684 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_POOL_SIZE' found, using default value '5'.
[5/17/23, 23:06:05:684 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_DYNAMIC_PARTIAL_LIMIT' found, using default value '2'.
[5/17/23, 23:06:05:685 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_ENTRY_MODE' found, using default value 'soft'.
[5/17/23, 23:06:05:685 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_DEFERRED_NAVIGATION' found, using default value 'false'.
[5/17/23, 23:06:05:685 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.validator.BEAN_BEFORE_JSF_VALIDATION' found, using default value 'false'.
[5/17/23, 23:06:05:685 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSP_SUFFIX' found, using default value '.jsp'.
[5/17/23, 23:06:05:685 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EXPRESSION_FACTORY' found.
[5/17/23, 23:06:05:685 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_ALWAYS_STANDALONE' found, using default value 'false'.
[5/17/23, 23:06:05:685 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS' found, using default value 'auto'.
[5/17/23, 23:06:05:685 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOMATIC_EXTENSIONLESS_MAPPING' found, using default value 'false'.
[5/17/23, 23:06:05:685 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INITIALIZER' found.
[5/17/23, 23:06:05:686 WEST] 00000025 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INIT_PLUGINS' found.
[5/17/23, 23:06:05:688 WEST] 00000025 org.apache.myfaces.view.facelets.ViewPoolProcessor           I org.apache.myfaces.CACHE_EL_EXPRESSIONS web config parameter is set to "noCache". To enable view pooling this param must be set to "alwaysRecompile". View Pooling disabled.
[5/17/23, 23:06:05:699 WEST] 00000025 org.apache.myfaces.webapp.StartupServletContextListener      I MyFaces Core has started, it took [1845] ms.
[5/17/23, 23:06:05:701 WEST] 00000025 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application jsf001 started in 5.731 seconds.
[5/17/23, 23:06:05:740 WEST] 00000023 com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel defaultHttpEndpoint has been started and is now listening for requests on host localhost  (IPv4: 127.0.0.1) port 9081.
[5/17/23, 23:06:05:813 WEST] 00000023 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0012I: The server installed the following features: [cdi-3.0, expressionLanguage-4.0, faces-3.0, jdbc-4.2, pages-3.0, servlet-5.0].
[5/17/23, 23:06:05:813 WEST] 00000023 com.ibm.ws.kernel.feature.internal.FeatureManager            I CWWKF0008I: Feature update completed in 10.572 seconds.
[5/17/23, 23:06:05:813 WEST] 00000023 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0011I: The jsf001Server server is ready to run a smarter planet. The jsf001Server server started in 13.863 seconds.
[5/17/23, 23:06:33:750 WEST] 00000023 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [jsf001] [/jsf001] [FacesServlet]: Initialization successful.
[5/17/23, 23:06:34:675 WEST] 00000023 com.ibm.ws.webcontainer.webapp                               I SRVE0292I: Servlet Message - [jsf001]:.No state saving method defined, assuming default server state saving
[5/17/23, 23:07:00:380 WEST] 00000028 com.ibm.ws.jca.cm.ConnectorService                           I J2CA8050I: An authentication alias should be used instead of defining a user name and password on dataSource[DefaultDataSource].
[5/17/23, 23:07:00:965 WEST] 00000028 com.ibm.ws.recoverylog.spi.RecoveryDirectorImpl              I CWRLS0010I: Performing recovery processing for local WebSphere server (jsf001Server).
[5/17/23, 23:07:01:030 WEST] 00000039 com.ibm.ws.recoverylog.spi.LogHandle                         I CWRLS0007I: No existing recovery log files found in /home/ayman/Desktop/jsf001/jsf001/target/liberty/wlp/usr/servers/jsf001Server/tranlog/tranlog. Cold starting the recovery log.
[5/17/23, 23:07:01:031 WEST] 00000039 com.ibm.ws.recoverylog.spi.LogFileHandle                     I CWRLS0006I: Creating new recovery log file /home/ayman/Desktop/jsf001/jsf001/target/liberty/wlp/usr/servers/jsf001Server/tranlog/tranlog/log1.
[5/17/23, 23:07:01:182 WEST] 00000039 com.ibm.ws.recoverylog.spi.LogFileHandle                     I CWRLS0006I: Creating new recovery log file /home/ayman/Desktop/jsf001/jsf001/target/liberty/wlp/usr/servers/jsf001Server/tranlog/tranlog/log2.
[5/17/23, 23:07:01:272 WEST] 00000039 com.ibm.ws.recoverylog.spi.LogHandle                         I CWRLS0007I: No existing recovery log files found in /home/ayman/Desktop/jsf001/jsf001/target/liberty/wlp/usr/servers/jsf001Server/tranlog/partnerlog. Cold starting the recovery log.
[5/17/23, 23:07:01:273 WEST] 00000039 com.ibm.ws.recoverylog.spi.LogFileHandle                     I CWRLS0006I: Creating new recovery log file /home/ayman/Desktop/jsf001/jsf001/target/liberty/wlp/usr/servers/jsf001Server/tranlog/partnerlog/log1.
[5/17/23, 23:07:01:307 WEST] 00000039 com.ibm.ws.recoverylog.spi.LogFileHandle                     I CWRLS0006I: Creating new recovery log file /home/ayman/Desktop/jsf001/jsf001/target/liberty/wlp/usr/servers/jsf001Server/tranlog/partnerlog/log2.
[5/17/23, 23:07:01:636 WEST] 00000028 com.ibm.ws.recoverylog.spi.RecoveryDirectorImpl              I CWRLS0012I: All persistent services have been directed to perform recovery processing for this WebSphere server (jsf001Server).
[5/17/23, 23:07:01:636 WEST] 00000039 com.ibm.tx.jta.impl.RecoveryManager                          I WTRN0135I: Transaction service recovering no transactions.
[5/17/23, 23:07:02:469 WEST] 00000028 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8203I: Database product name : MySQL
[5/17/23, 23:07:02:471 WEST] 00000028 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8204I: Database product version : 8.0.32-0ubuntu0.22.04.2
[5/17/23, 23:07:02:471 WEST] 00000028 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8205I: JDBC driver name  : MySQL Connector/J
[5/17/23, 23:07:02:471 WEST] 00000028 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8206I: JDBC driver version  : mysql-connector-java-8.0.30 (Revision: 1de2fe873fe26189564c030a343885011412976a)
[5/17/23, 23:07:07:505 WEST] 00000029 com.ibm.ejs.j2c.SharedPool                                   I J2CA0086I: Multiple open connection handles cannot share a physical connection to {1} within a local transaction containment boundary, so a different physical connection will be used for each connection handle. In this situation, it is important to ensure that no transactional work remains in progress after connection handle close because if additional sharable connection handles are later requested within the local transaction containment boundary, the physical connection to which they associate will be unpredictable. 
                                                                                                               MCWrapper id 1beeb159  Managed connection WSRdbManagedConnectionImpl@77abae36  State:STATE_TRAN_WRAPPER_INUSE

                                                                                                               dataSource[DefaultDataSource]/connectionManager[default-0]
[5/17/23, 23:07:07:639 WEST] 00000029 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:07:734 WEST] 00000029 org.apache.myfaces.renderkit.html.HtmlLabelRenderer          W Attribute 'for' of label component with id form_project:j_id_14 is not defined
[5/17/23, 23:07:17:230 WEST] 0000002a SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:17:418 WEST] 0000002a SystemOut                                                    O  ayman Doe
[5/17/23, 23:07:17:427 WEST] 0000002a SystemOut                                                    O  ayman Smith
[5/17/23, 23:07:17:428 WEST] 0000002a SystemOut                                                    O  ayman es-sobhi
[5/17/23, 23:07:17:428 WEST] 0000002a SystemOut                                                    O  ayman izm
[5/17/23, 23:07:17:429 WEST] 0000002a SystemOut                                                    O  ayman hamidani
[5/17/23, 23:07:17:430 WEST] 0000002a SystemOut                                                    O Number of Employees retrieved: 5
[5/17/23, 23:07:17:606 WEST] 0000002a SystemOut                                                    O  ayman Doe
[5/17/23, 23:07:17:606 WEST] 0000002a SystemOut                                                    O  ayman Smith
[5/17/23, 23:07:17:607 WEST] 0000002a SystemOut                                                    O  ayman es-sobhi
[5/17/23, 23:07:17:608 WEST] 0000002a SystemOut                                                    O  ayman izm
[5/17/23, 23:07:17:609 WEST] 0000002a SystemOut                                                    O  ayman hamidani
[5/17/23, 23:07:17:610 WEST] 0000002a SystemOut                                                    O Number of Employees retrieved: 5
[5/17/23, 23:07:17:753 WEST] 0000002a SystemOut                                                    O  ayman Doe
[5/17/23, 23:07:17:753 WEST] 0000002a SystemOut                                                    O  ayman Smith
[5/17/23, 23:07:17:753 WEST] 0000002a SystemOut                                                    O  ayman es-sobhi
[5/17/23, 23:07:17:753 WEST] 0000002a SystemOut                                                    O  ayman izm
[5/17/23, 23:07:17:754 WEST] 0000002a SystemOut                                                    O  ayman hamidani
[5/17/23, 23:07:17:754 WEST] 0000002a SystemOut                                                    O Number of Employees retrieved: 5
[5/17/23, 23:07:35:581 WEST] 00000024 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:35:599 WEST] 00000024 org.apache.myfaces.renderkit.html.HtmlLabelRenderer          W Attribute 'for' of label component with id form_project:j_id_14 is not defined
[5/17/23, 23:07:36:807 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:36:883 WEST] 00000025 SystemOut                                                    O  tasks Task 1 for Project 11
[5/17/23, 23:07:36:884 WEST] 00000025 SystemOut                                                    O  tasks Task 2 for Project 11
[5/17/23, 23:07:36:887 WEST] 00000025 SystemOut                                                    O  tasks Task 3 for Project 11
[5/17/23, 23:07:36:888 WEST] 00000025 SystemOut                                                    O  tasks Task 4 for Project 11
[5/17/23, 23:07:36:888 WEST] 00000025 SystemOut                                                    O  tasks Task 1 for Project 12
[5/17/23, 23:07:36:888 WEST] 00000025 SystemOut                                                    O  tasks Task 2 for Project 12
[5/17/23, 23:07:36:888 WEST] 00000025 SystemOut                                                    O  tasks Task 3 for Project 12
[5/17/23, 23:07:36:889 WEST] 00000025 SystemOut                                                    O  tasks Task 4 for Project 12
[5/17/23, 23:07:36:889 WEST] 00000025 SystemOut                                                    O  tasks Task 1 for Project 13
[5/17/23, 23:07:36:889 WEST] 00000025 SystemOut                                                    O  tasks Task 2 for Project 13
[5/17/23, 23:07:36:889 WEST] 00000025 SystemOut                                                    O  tasks Task 3 for Project 13
[5/17/23, 23:07:36:890 WEST] 00000025 SystemOut                                                    O  tasks Task 4 for Project 13
[5/17/23, 23:07:36:890 WEST] 00000025 SystemOut                                                    O  tasks task 4
[5/17/23, 23:07:36:890 WEST] 00000025 SystemOut                                                    O  tasks task jee
[5/17/23, 23:07:36:890 WEST] 00000025 SystemOut                                                    O Number of Tasks retrieved: 14
[5/17/23, 23:07:36:957 WEST] 00000025 SystemOut                                                    O  tasks Task 1 for Project 11
[5/17/23, 23:07:36:958 WEST] 00000025 SystemOut                                                    O  tasks Task 2 for Project 11
[5/17/23, 23:07:36:965 WEST] 00000025 SystemOut                                                    O  tasks Task 3 for Project 11
[5/17/23, 23:07:36:969 WEST] 00000025 SystemOut                                                    O  tasks Task 4 for Project 11
[5/17/23, 23:07:36:970 WEST] 00000025 SystemOut                                                    O  tasks task 4
[5/17/23, 23:07:36:971 WEST] 00000025 SystemOut                                                    O  tasks Task 1 for Project 12
[5/17/23, 23:07:36:973 WEST] 00000025 SystemOut                                                    O  tasks Task 2 for Project 12
[5/17/23, 23:07:36:974 WEST] 00000025 SystemOut                                                    O  tasks Task 3 for Project 12
[5/17/23, 23:07:36:981 WEST] 00000025 SystemOut                                                    O  tasks Task 4 for Project 12
[5/17/23, 23:07:36:983 WEST] 00000025 SystemOut                                                    O  tasks Task 1 for Project 13
[5/17/23, 23:07:36:984 WEST] 00000025 SystemOut                                                    O  tasks Task 2 for Project 13
[5/17/23, 23:07:36:985 WEST] 00000025 SystemOut                                                    O  tasks Task 3 for Project 13
[5/17/23, 23:07:36:986 WEST] 00000025 SystemOut                                                    O  tasks Task 4 for Project 13
[5/17/23, 23:07:36:987 WEST] 00000025 SystemOut                                                    O  tasks task jee
[5/17/23, 23:07:36:988 WEST] 00000025 SystemOut                                                    O Number of Tasks retrieved: 14
[5/17/23, 23:07:37:039 WEST] 00000025 SystemOut                                                    O  tasks Task 1 for Project 11
[5/17/23, 23:07:37:040 WEST] 00000025 SystemOut                                                    O  tasks Task 2 for Project 11
[5/17/23, 23:07:37:043 WEST] 00000025 SystemOut                                                    O  tasks Task 3 for Project 11
[5/17/23, 23:07:37:045 WEST] 00000025 SystemOut                                                    O  tasks Task 4 for Project 11
[5/17/23, 23:07:37:048 WEST] 00000025 SystemOut                                                    O  tasks task 4
[5/17/23, 23:07:37:049 WEST] 00000025 SystemOut                                                    O  tasks Task 1 for Project 12
[5/17/23, 23:07:37:053 WEST] 00000025 SystemOut                                                    O  tasks Task 2 for Project 12
[5/17/23, 23:07:37:056 WEST] 00000025 SystemOut                                                    O  tasks Task 3 for Project 12
[5/17/23, 23:07:37:058 WEST] 00000025 SystemOut                                                    O  tasks Task 4 for Project 12
[5/17/23, 23:07:37:059 WEST] 00000025 SystemOut                                                    O  tasks Task 1 for Project 13
[5/17/23, 23:07:37:064 WEST] 00000025 SystemOut                                                    O  tasks Task 2 for Project 13
[5/17/23, 23:07:37:066 WEST] 00000025 SystemOut                                                    O  tasks Task 3 for Project 13
[5/17/23, 23:07:37:070 WEST] 00000025 SystemOut                                                    O  tasks Task 4 for Project 13
[5/17/23, 23:07:37:076 WEST] 00000025 SystemOut                                                    O  tasks task jee
[5/17/23, 23:07:37:077 WEST] 00000025 SystemOut                                                    O Number of Tasks retrieved: 14
[5/17/23, 23:07:37:122 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:180 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:214 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:257 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:297 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:341 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:377 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:517 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:564 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:601 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:627 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:659 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:699 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:734 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:37:763 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:51:908 WEST] 0000002a SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:51:919 WEST] 0000002a org.apache.myfaces.renderkit.html.HtmlLabelRenderer          W Attribute 'for' of label component with id form_project:j_id_14 is not defined
[5/17/23, 23:07:57:757 WEST] 00000025 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:07:57:789 WEST] 00000025 SystemOut                                                    O Number of Assigns retrieved: 5
[5/17/23, 23:07:57:816 WEST] 00000025 SystemOut                                                    O Number of Assigns retrieved: 5
[5/17/23, 23:08:05:496 WEST] 0000002b SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:08:05:500 WEST] 0000002b org.apache.myfaces.renderkit.html.HtmlLabelRenderer          W Attribute 'for' of label component with id form_project:j_id_14 is not defined
[5/17/23, 23:08:08:788 WEST] 0000002b SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:08:08:813 WEST] 0000002b SystemOut                                                    O hnaya id= 11
[5/17/23, 23:08:08:852 WEST] 0000002b SystemOut                                                    O 11 hhh
[5/17/23, 23:08:08:853 WEST] 0000002b SystemOut                                                    O 11 hhh
[5/17/23, 23:08:08:854 WEST] 0000002b SystemOut                                                    O 11 hhh
[5/17/23, 23:08:08:857 WEST] 0000002b SystemOut                                                    O 11 hhh
[5/17/23, 23:08:08:858 WEST] 0000002b SystemOut                                                    O 11 hhh
[5/17/23, 23:08:08:939 WEST] 0000002b SystemOut                                                    O ayman izm
[5/17/23, 23:08:08:940 WEST] 0000002b SystemOut                                                    O  ayman izm
[5/17/23, 23:08:25:226 WEST] 00000023 SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:08:25:233 WEST] 00000023 org.apache.myfaces.renderkit.html.HtmlLabelRenderer          W Attribute 'for' of label component with id form_project:j_id_14 is not defined
[5/17/23, 23:08:28:830 WEST] 0000002a SystemOut                                                    O Number of projects retrieved: 3
[5/17/23, 23:08:33:448 WEST] 00000012 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0085I: The server jsf001Server is stopping because the JVM is exiting.
[5/17/23, 23:08:33:457 WEST] 0000003b com.ibm.ws.runtime.update.internal.RuntimeUpdateManagerImpl  A CWWKE1100I: Waiting for up to 30 seconds for the server to quiesce.
[5/17/23, 23:08:33:480 WEST] 0000002b com.ibm.ws.tcpchannel.internal.TCPChannel                    I CWWKO0220I: TCP Channel defaultHttpEndpoint has stopped listening for requests on host localhost  (IPv4: 127.0.0.1) port 9081.
[5/17/23, 23:08:33:483 WEST] 0000002b com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://localhost:9081/jsf001/
[5/17/23, 23:08:33:715 WEST] 00000013 com.ibm.ws.kernel.launch.internal.ServerCommandListener      A CWWKE0055I: Server shutdown requested on Wednesday, May 17, 2023 at 11:08 PM. The server jsf001Server is shutting down.
[5/17/23, 23:08:34:490 WEST] 0000003b com.ibm.ws.runtime.update.internal.RuntimeUpdateManagerImpl  I CWWKE1101I: Server quiesce complete.
[5/17/23, 23:08:34:573 WEST] 00000029 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application jsf001 has stopped successfully.
[5/17/23, 23:08:35:230 WEST] 0000003b com.ibm.tx.jta.impl.FailureScopeController                   A WTRN0105I: The transaction service has shutdown successfully with no transactions requiring recovery.
[5/17/23, 23:08:35:931 WEST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0036I: The server jsf001Server stopped after 2 minutes, 43.98 seconds.
